Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,G_mean_rat,Dir_enc,A1_enc,A2_enc,A3_enc
2006,137,Romance,3.2,557,Deepak Tijori,Rakesh Bedi,Bobby Darling,Avtar Gill,5.754529717253318,4.433333333333334,4.7,3.3166666666666664,4.407692307692307
2018,124,Thriller,7.9,485,Vipul K. Rawal,Mahesh Jilowa,Yashodhan Rana,Manoj Chandila,5.53436385255648,7.9,7.9,7.9,7.9
1989,174,Action,4.9,719,Ketan Desai,Amitabh Bachchan,Meenakshi Sheshadri,Amrita Singh,5.435978600089166,5.3428571428571425,6.0929078014184395,5.690243902439025,5.31219512195122
1989,174,Crime,4.9,719,Ketan Desai,Amitabh Bachchan,Meenakshi Sheshadri,Amrita Singh,5.726989935956085,5.3428571428571425,6.0929078014184395,5.690243902439025,5.31219512195122
1975,138,Action,5.7,34,Kedar Kapoor,Vikram Makandar,Priyadarshini,Jagdeep,5.435978600089166,6.366666666666666,5.728571428571429,5.7,5.714285714285714
1975,138,Adventure,5.7,34,Kedar Kapoor,Vikram Makandar,Priyadarshini,Jagdeep,5.859942363112392,6.366666666666666,5.728571428571429,5.7,5.714285714285714
1956,60,Drama,6.7,59,Prabhat Kumar,Satish Vyas,Nanda,Rajendra Kumar,5.985004212299915,7.2,6.7,6.618181818181818,6.019047619047619
1956,60,Family,6.7,59,Prabhat Kumar,Satish Vyas,Nanda,Rajendra Kumar,6.1843800322061195,7.2,6.7,6.618181818181818,6.019047619047619
1937,112,Adventure,3.4,11,Homi Wadia,John Cawas,Gulshan,Boman Shroff,5.859942363112392,6.090909090909091,3.4,3.4,3.4
2010,95,Animation,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya,5.978571428571429,5.325,5.3691489361702125,6.2625,4.2
2010,95,Action,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya,5.435978600089166,5.325,5.3691489361702125,6.2625,4.2
2010,95,Adventure,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya,5.859942363112392,5.325,5.3691489361702125,6.2625,4.2
1978,136,Drama,5.7,12,Ketan Anand,Shekhar Kapur,Shabana Azmi,Urmila Bhatt,5.985004212299915,5.483333333333333,6.233333333333333,6.311842105263158,5.56875
1994,144,Drama,6.0,64,S.V. Krishna Reddy,Nandamuri Balakrishna,Ali,Mahesh Anand,5.985004212299915,6.36,5.9947368421052625,5.12,4.254545454545454
2016,87,Drama,5.4,34,Buddhadev Dasgupta,Krishnendu Adhikari,Biswarup Biswas,Ananya Chatterjee,5.985004212299915,5.971428571428572,5.4,5.4,5.775
2005,112,Drama,2.6,11,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon,5.985004212299915,4.5125,2.6,2.6,2.6
2005,112,Romance,2.6,11,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon,5.754529717253318,4.5125,2.6,2.6,2.6
2020,133,Action,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev,5.435978600089166,6.775,5.17182320441989,6.5600000000000005,4.607142857142857
2020,133,Drama,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev,5.985004212299915,6.775,5.17182320441989,6.5600000000000005,4.607142857142857
2020,133,Sport,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev,6.427272727272728,6.775,5.17182320441989,6.5600000000000005,4.607142857142857
2009,125,Crime,5.8,11,Ramesh Khatkar,Rannvijay Singh,Prashant Raj,Ashmit Patel,5.726989935956085,5.8,5.8,5.8,5.8
2009,125,Drama,5.8,11,Ramesh Khatkar,Rannvijay Singh,Prashant Raj,Ashmit Patel,5.985004212299915,5.8,5.8,5.8,5.8
2009,125,Thriller,5.8,11,Ramesh Khatkar,Rannvijay Singh,Prashant Raj,Ashmit Patel,5.53436385255648,5.8,5.8,5.8,5.8
2019,130,Action,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit,5.435978600089166,5.246153846153846,5.3691489361702125,5.340298507462687,5.4972972972972975
2019,130,Adventure,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit,5.859942363112392,5.246153846153846,5.3691489361702125,5.340298507462687,5.4972972972972975
2019,130,Comedy,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit,5.728073635765943,5.246153846153846,5.3691489361702125,5.340298507462687,5.4972972972972975
2014,108,Comedy,5.0,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher,5.728073635765943,5.4,5.7375,6.029999999999999,5.521774193548388
2014,108,Drama,5.0,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher,5.985004212299915,5.4,5.7375,6.029999999999999,5.521774193548388
2014,108,Romance,5.0,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher,5.754529717253318,5.4,5.7375,6.029999999999999,5.521774193548388
2019,107,Drama,7.6,1361,Aditya Kripalani,Ahmareen Anjum,Chitrangada Chakraborty,Sonal Joshi,5.985004212299915,7.766666666666667,7.699999999999999,7.699999999999999,7.6
1989,135,Drama,6.3,9,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure,5.985004212299915,4.75,5.4625,5.35945945945946,5.5600000000000005
1989,135,Family,6.3,9,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure,6.1843800322061195,4.75,5.4625,5.35945945945946,5.5600000000000005
1962,87,Drama,5.2,25,Nisar Ahmad Ansari,Ajit,Shakila,Nisar Ahmad Ansari,5.985004212299915,5.82,5.904999999999999,6.38125,5.566666666666666
1962,87,Horror,5.2,25,Nisar Ahmad Ansari,Ajit,Shakila,Nisar Ahmad Ansari,4.787854251012146,5.82,5.904999999999999,6.38125,5.566666666666666
1962,87,Thriller,5.2,25,Nisar Ahmad Ansari,Ajit,Shakila,Nisar Ahmad Ansari,5.53436385255648,5.82,5.904999999999999,6.38125,5.566666666666666
2016,104,Adventure,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta,5.859942363112392,6.7,6.506451612903225,5.811764705882353,5.426086956521739
2016,104,Drama,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta,5.985004212299915,6.7,6.506451612903225,5.811764705882353,5.426086956521739
2016,104,Thriller,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta,5.53436385255648,6.7,6.506451612903225,5.811764705882353,5.426086956521739
2007,130,Drama,6.5,1544,Madhur Bhandarkar,Kunal Khemu,Neetu Chandra,Upendra Limaye,5.985004212299915,5.970833333333334,6.254545454545454,6.371428571428572,5.1
2015,97,Crime,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan,5.726989935956085,5.599999999999999,5.599999999999999,5.599999999999999,5.599999999999999
2015,97,Drama,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan,5.985004212299915,5.599999999999999,5.599999999999999,5.599999999999999,5.599999999999999
2015,97,Mystery,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan,5.793820224719101,5.599999999999999,5.599999999999999,5.599999999999999,5.599999999999999
1998,111,Drama,6.7,245,Pamela Rooks,Mohan Agashe,Nirmal Pandey,Rajit Kapoor,5.985004212299915,6.7,6.68,7.24,6.5588235294117645
1998,111,War,6.7,245,Pamela Rooks,Mohan Agashe,Nirmal Pandey,Rajit Kapoor,5.981818181818182,6.7,6.68,7.24,6.5588235294117645
2016,105,Drama,7.6,11216,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen,5.985004212299915,7.4,7.034782608695653,7.122222222222222,7.6
2016,105,Thriller,7.6,11216,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen,5.53436385255648,7.4,7.034782608695653,7.122222222222222,7.6
2011,107,Crime,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu,5.726989935956085,5.071428571428571,5.76,6.0,5.3
2011,107,Drama,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu,5.985004212299915,5.071428571428571,5.76,6.0,5.3
2011,107,Thriller,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu,5.53436385255648,5.071428571428571,5.76,6.0,5.3
2021,95,Drama,6.1,2508,Renuka Shahane,Kajol,Tanvi Azmi,Mithila Palkar,5.985004212299915,6.1,5.588888888888889,6.3999999999999995,7.0
2021,95,Family,6.1,2508,Renuka Shahane,Kajol,Tanvi Azmi,Mithila Palkar,6.1843800322061195,6.1,5.588888888888889,6.3999999999999995,7.0
1989,173,Action,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff,5.435978600089166,5.814285714285714,4.968243243243243,6.338181818181819,5.37962962962963
1989,173,Crime,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff,5.726989935956085,5.814285714285714,4.968243243243243,6.338181818181819,5.37962962962963
1989,173,Drama,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff,5.985004212299915,5.814285714285714,4.968243243243243,6.338181818181819,5.37962962962963
1985,137,Drama,7.0,255,Shyam Benegal,Leela Naidu,Neena Gupta,Anita Kanwar,5.985004212299915,7.1875,7.0,6.88,7.0
1980,108,Drama,8.4,31,Singeetam Srinivasa Rao,Mohan Babu,Pandharibai,Madhavi,5.985004212299915,6.572727272727272,8.0625,7.333333333333333,6.147368421052631
1974,115,Crime,6.0,20,Rajendra Bhatia,Sanjay Khan,Parveen Babi,Rakesh Roshan,5.726989935956085,6.609999999999999,5.982051282051282,5.9,6.383928571428571
1974,115,Drama,6.0,20,Rajendra Bhatia,Sanjay Khan,Parveen Babi,Rakesh Roshan,5.985004212299915,6.609999999999999,5.982051282051282,5.9,6.383928571428571
1995,187,Action,4.8,2516,Mukul Anand,Jackie Shroff,Anil Kapoor,Shah Rukh Khan,5.435978600089166,6.3374999999999995,5.178151260504202,5.340298507462687,6.423529411764706
1995,187,Drama,4.8,2516,Mukul Anand,Jackie Shroff,Anil Kapoor,Shah Rukh Khan,5.985004212299915,6.3374999999999995,5.178151260504202,5.340298507462687,6.423529411764706
1991,157,Action,5.1,75,Harry Baweja,Mahesh Anand,Arun Bakshi,Laxmikant Berde,5.435978600089166,4.577419354838709,5.2153846153846155,4.6692307692307695,4.982352941176471
2014,113,Horror,2.4,266,Jitendra Pawar,Manish Chaudhary,Suzanna Mukherjee,Piyush Raina,4.787854251012146,2.4,3.96,3.5,2.4
2014,113,Thriller,2.4,266,Jitendra Pawar,Manish Chaudhary,Suzanna Mukherjee,Piyush Raina,5.53436385255648,2.4,3.96,3.5,2.4
1988,114,Drama,7.3,63,Nabendu Ghosh,Nana Patekar,Pallavi Joshi,Alok Nath,5.985004212299915,7.3,6.42608695652174,7.449999999999999,6.377777777777777
1999,133,Action,4.3,20,Madhur Bhandarkar,Sadashiv Amrapurkar,Milind Gunaji,Jatin Kanakia,5.435978600089166,5.970833333333334,4.890909090909091,4.888235294117647,4.3
1999,133,Crime,4.3,20,Madhur Bhandarkar,Sadashiv Amrapurkar,Milind Gunaji,Jatin Kanakia,5.726989935956085,5.970833333333334,4.890909090909091,4.888235294117647,4.3
1999,133,Drama,4.3,20,Madhur Bhandarkar,Sadashiv Amrapurkar,Milind Gunaji,Jatin Kanakia,5.985004212299915,5.970833333333334,4.890909090909091,4.888235294117647,4.3
1978,127,Drama,7.2,48,Anil Ganguly,Shashi Kapoor,Sanjeev Kumar,Rakhee Gulzar,5.985004212299915,5.947058823529411,6.298314606741573,6.722033898305085,6.728125
2011,117,Drama,6.0,3021,Michael Winterbottom,Freida Pinto,Riz Ahmed,Mita Vashisht,5.985004212299915,6.0,6.0,6.0,7.012499999999999
1978,167,Action,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor,5.435978600089166,7.010526315789474,6.0929078014184395,6.722033898305085,6.391304347826087
1978,167,Drama,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor,5.985004212299915,7.010526315789474,6.0929078014184395,6.722033898305085,6.391304347826087
1978,167,Musical,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor,6.183195020746888,7.010526315789474,6.0929078014184395,6.722033898305085,6.391304347826087
1985,131,Crime,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt,5.726989935956085,5.2,5.2555555555555555,5.439215686274509,5.56875
1985,131,Drama,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt,5.985004212299915,5.2,5.2555555555555555,5.439215686274509,5.56875
1985,131,Mystery,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt,5.793820224719101,5.2,5.2555555555555555,5.439215686274509,5.56875
1994,120,Drama,7.3,73,Basu Chatterjee,Rajeshwari Sachdev,S.M. Zaheer,Mansi Upadhyay,5.985004212299915,6.652238805970149,7.4,7.3,7.3
2010,132,Action,3.0,20,Arshad Khan,Vikrum Kumar,Haidar Ali,Urvashi Chaudhary,5.435978600089166,4.52,3.0,2.975,3.0
2010,132,Drama,3.0,20,Arshad Khan,Vikrum Kumar,Haidar Ali,Urvashi Chaudhary,5.985004212299915,4.52,3.0,2.975,3.0
2010,132,Mystery,3.0,20,Arshad Khan,Vikrum Kumar,Haidar Ali,Urvashi Chaudhary,5.793820224719101,4.52,3.0,2.975,3.0
2020,96,Drama,8.0,13,Prashant Nair,Suhasini,Vineet Kumar Singh,Jaideep Ahlawat,5.985004212299915,6.720000000000001,8.0,8.0,4.828571428571428
2003,115,Drama,4.7,6,Bhupeshwar Tyagi,Sadashiv Amrapurkar,Laxmikant Berde,Inder Labana,5.985004212299915,4.7,4.890909090909091,3.875,4.7
1996,153,Action,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu,5.435978600089166,4.68125,5.440845070422536,5.8133333333333335,5.713513513513513
1996,153,Comedy,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu,5.728073635765943,4.68125,5.440845070422536,5.8133333333333335,5.713513513513513
1996,153,Drama,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu,5.985004212299915,4.68125,5.440845070422536,5.8133333333333335,5.713513513513513
1960,121,Drama,5.4,8,Brij,Pradeep Kumar,Kumkum,Nishi,5.985004212299915,6.5086956521739125,5.984444444444445,5.608333333333333,6.033333333333333
1960,121,Romance,5.4,8,Brij,Pradeep Kumar,Kumkum,Nishi,5.754529717253318,6.5086956521739125,5.984444444444445,5.608333333333333,6.033333333333333
2017,136,Drama,3.8,17774,Kabir Khan,Salman Khan,Sohail Khan,Om Puri,5.985004212299915,6.270588235294118,5.232857142857143,4.2875,5.925862068965517
2017,136,War,3.8,17774,Kabir Khan,Salman Khan,Sohail Khan,Om Puri,5.981818181818182,6.270588235294118,5.232857142857143,4.2875,5.925862068965517
2021,106,Comedy,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia,5.728073635765943,4.5,4.5,4.5,4.5
2021,106,Musical,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia,6.183195020746888,4.5,4.5,4.5,4.5
2021,106,Romance,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia,5.754529717253318,4.5,4.5,4.5,4.5
2003,155,Romance,6.4,370,Vijay K. Bhaskar,Riteish Deshmukh,Genelia D'Souza,Shakti Kapoor,5.754529717253318,6.4,5.057894736842106,6.1461538461538465,5.111111111111111
2015,88,Drama,6.2,11,Nivedita Basu,Sara Khan,Yasir Shah,Zara Barring,5.985004212299915,6.2,6.2,6.2,6.2
2015,88,Romance,6.2,11,Nivedita Basu,Sara Khan,Yasir Shah,Zara Barring,5.754529717253318,6.2,6.2,6.2,6.2
2018,105,Drama,6.5,13,Shawn Arranha,Mimoh Chakraborty,Kurush Deboo,Vaishali Desai,5.985004212299915,3.8428571428571425,4.3,4.4,6.5
1971,162,Adventure,6.6,18,Chandrakant,Abhi Bhattacharya,Jayshree Gadkar,Geetanjali,5.859942363112392,6.409090909090909,7.084210526315789,5.935714285714285,6.6
1971,162,Fantasy,6.6,18,Chandrakant,Abhi Bhattacharya,Jayshree Gadkar,Geetanjali,5.839428571428571,6.409090909090909,7.084210526315789,5.935714285714285,6.6
2008,134,Drama,6.0,83,Ajay Kumar,Manisha Koirala,Irrfan Khan,Sadashiv Amrapurkar,5.985004212299915,6.0,4.913636363636363,5.78,4.565217391304348
1954,130,Drama,6.6,14,Harsukh Jagneshwar Bhatt,Bhalchandra Shukla,Mahipal,Shyama,5.985004212299915,6.333333333333333,6.44,6.184210526315789,6.7714285714285705
1954,130,History,6.6,14,Harsukh Jagneshwar Bhatt,Bhalchandra Shukla,Mahipal,Shyama,6.830088495575221,6.333333333333333,6.44,6.184210526315789,6.7714285714285705
1954,130,Romance,6.6,14,Harsukh Jagneshwar Bhatt,Bhalchandra Shukla,Mahipal,Shyama,5.754529717253318,6.333333333333333,6.44,6.184210526315789,6.7714285714285705
2016,147,Drama,4.8,1187,Anubhav Sinha,Peter Pedrero,Neha Sharma,Aditya Seal,5.985004212299915,5.433333333333334,4.8,5.081818181818182,5.55
2016,147,Romance,4.8,1187,Anubhav Sinha,Peter Pedrero,Neha Sharma,Aditya Seal,5.754529717253318,5.433333333333334,4.8,5.081818181818182,5.55
2001,158,Drama,7.5,3259,Anubhav Sinha,Priyanshu Chatterjee,Himanshu Malik,Sandali Sinha,5.985004212299915,5.433333333333334,5.623529411764705,7.5,7.5
2001,158,Romance,7.5,3259,Anubhav Sinha,Priyanshu Chatterjee,Himanshu Malik,Sandali Sinha,5.754529717253318,5.433333333333334,5.623529411764705,7.5,7.5
1970,148,Comedy,7.0,87,Bhappi Sonie,Dharmendra,Hema Malini,Rajendranath Malhotra,5.728073635765943,6.606896551724137,5.838245614035088,6.197986577181208,6.793333333333334
1970,148,Romance,7.0,87,Bhappi Sonie,Dharmendra,Hema Malini,Rajendranath Malhotra,5.754529717253318,6.606896551724137,5.838245614035088,6.197986577181208,6.793333333333334
2011,120,Drama,3.9,10,Sanjay Goel,Vipinno,Madhavi Sharma,Sarvar Ahuja,5.985004212299915,3.9,3.9,3.9,3.9
2011,120,Mystery,3.9,10,Sanjay Goel,Vipinno,Madhavi Sharma,Sarvar Ahuja,5.793820224719101,3.9,3.9,3.9,3.9
2011,120,Thriller,3.9,10,Sanjay Goel,Vipinno,Madhavi Sharma,Sarvar Ahuja,5.53436385255648,3.9,3.9,3.9,3.9
2011,135,Drama,3.9,24,Dr. Jay,Natty Kumar,Ganesh Venkatraman,Kalpana Pandit,5.985004212299915,3.9,3.9,3.9,5.625
2002,132,Romance,5.3,6,Ramesh Puri,Mohnish Bahl,Beena Banerjee,Dinesh Hingoo,5.754529717253318,4.983333333333333,5.183333333333333,5.2153846153846155,4.669230769230769
1993,117,Romance,6.4,18,Robin Khosla,Nafisa Ali,Anaida,Birbal,5.754529717253318,6.625,5.8,6.4,5.304166666666666
1990,129,Fantasy,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani,5.839428571428571,4.7,6.867777777777778,5.752525252525253,4.7
1990,129,Horror,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani,4.787854251012146,4.7,6.867777777777778,5.752525252525253,4.7
1990,129,Romance,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani,5.754529717253318,4.7,6.867777777777778,5.752525252525253,4.7
2009,140,Drama,5.0,1530,Kunal Deshmukh,Emraan Hashmi,Soha Ali Khan,Prerna Chawla,5.985004212299915,6.15,5.3641791044776115,6.084210526315789,5.0
2009,140,Romance,5.0,1530,Kunal Deshmukh,Emraan Hashmi,Soha Ali Khan,Prerna Chawla,5.754529717253318,6.15,5.3641791044776115,6.084210526315789,5.0
2010,128,Comedy,5.6,463,Kabir Sadanand,Nana Patekar,Dimple Kapadia,Sunil Shetty,5.728073635765943,4.6571428571428575,6.42608695652174,5.35945945945946,5.50909090909091
2010,128,Drama,5.6,463,Kabir Sadanand,Nana Patekar,Dimple Kapadia,Sunil Shetty,5.985004212299915,4.6571428571428575,6.42608695652174,5.35945945945946,5.50909090909091
2002,150,Drama,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma,5.985004212299915,5.25,4.6,5.028571428571429,4.7625
2002,150,Musical,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma,6.183195020746888,5.25,4.6,5.028571428571429,4.7625
2002,150,Romance,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma,5.754529717253318,5.25,4.6,5.028571428571429,4.7625
2005,61,Romance,4.9,37,N.S. Raj Bharath,Sumit Nijhawan,Nethra Raghuraman,Jackie Shroff,5.754529717253318,5.5200000000000005,5.575,4.859999999999999,5.37962962962963
2004,150,Drama,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor,5.985004212299915,4.257142857142857,4.913636363636363,2.4,6.01304347826087
2004,150,Romance,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor,5.754529717253318,4.257142857142857,4.913636363636363,2.4,6.01304347826087
2004,150,Thriller,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor,5.53436385255648,4.257142857142857,4.913636363636363,2.4,6.01304347826087
2018,104,Drama,8.3,32920,Rahi Anil Barve,Anand Gandhi,Adesh Prasad,Sohum Shah,5.985004212299915,8.3,8.3,8.3,6.7
2018,104,Fantasy,8.3,32920,Rahi Anil Barve,Anand Gandhi,Adesh Prasad,Sohum Shah,5.839428571428571,8.3,8.3,8.3,6.7
2018,104,Horror,8.3,32920,Rahi Anil Barve,Anand Gandhi,Adesh Prasad,Sohum Shah,4.787854251012146,8.3,8.3,8.3,6.7
1975,121,Drama,6.3,6,Basu Bhattacharya,Kuldeep Bhagi,Kajri,Somnath Mukherjee,5.985004212299915,6.8133333333333335,6.3,6.3,6.3
1975,121,Romance,6.3,6,Basu Bhattacharya,Kuldeep Bhagi,Kajri,Somnath Mukherjee,5.754529717253318,6.8133333333333335,6.3,6.3,6.3
1982,139,Drama,5.6,11,Satyen Bose,Suresh Oberoi,Swaroop Sampat,Master Ravi,5.985004212299915,6.742307692307692,5.82,6.5,5.6
1982,139,Family,5.6,11,Satyen Bose,Suresh Oberoi,Swaroop Sampat,Master Ravi,6.1843800322061195,6.742307692307692,5.82,6.5,5.6
1978,120,Drama,6.0,36,Basu Chatterjee,Sanjeev Kumar,Vidya Sinha,Ashok Kumar,5.985004212299915,6.652238805970149,6.475342465753425,6.470588235294118,6.12127659574468
1978,120,Family,6.0,36,Basu Chatterjee,Sanjeev Kumar,Vidya Sinha,Ashok Kumar,6.1843800322061195,6.652238805970149,6.475342465753425,6.470588235294118,6.12127659574468
1978,136,Romance,6.1,19,Ravi Chopra,Jeetendra,Navin Nischol,Moushumi Chatterjee,5.754529717253318,6.055555555555555,5.28213058419244,6.178571428571429,6.0390243902439025
2017,150,Comedy,7.0,4761,Suresh Triveni,Vidya Balan,Manav Kaul,Neha Dhupia,5.728073635765943,7.0,6.7700000000000005,6.25,4.260869565217392
2017,150,Drama,7.0,4761,Suresh Triveni,Vidya Balan,Manav Kaul,Neha Dhupia,5.985004212299915,7.0,6.7700000000000005,6.25,4.260869565217392
2002,160,Action,5.6,2787,Pankaj Parashar,Pankaj Dheer,Arbaaz Khan,Salman Khan,5.435978600089166,5.676923076923076,4.8999999999999995,5.961538461538462,5.716129032258064
2002,160,Romance,5.6,2787,Pankaj Parashar,Pankaj Dheer,Arbaaz Khan,Salman Khan,5.754529717253318,5.676923076923076,4.8999999999999995,5.961538461538462,5.716129032258064
2002,160,Thriller,5.6,2787,Pankaj Parashar,Pankaj Dheer,Arbaaz Khan,Salman Khan,5.53436385255648,5.676923076923076,4.8999999999999995,5.961538461538462,5.716129032258064
1957,156,Musical,7.0,121,Nasir Hussain,Shammi Kapoor,Ameeta,Pran,6.183195020746888,6.8962962962962955,6.745045045045045,5.985714285714286,6.517647058823529
1957,156,Romance,7.0,121,Nasir Hussain,Shammi Kapoor,Ameeta,Pran,5.754529717253318,6.8962962962962955,6.745045045045045,5.985714285714286,6.517647058823529
2004,128,Musical,4.5,717,Anurag Basu,Emraan Hashmi,Dia Mirza,Anupam Kher,6.183195020746888,6.4071428571428575,5.3641791044776115,4.744,5.521774193548388
2004,128,Romance,4.5,717,Anurag Basu,Emraan Hashmi,Dia Mirza,Anupam Kher,5.754529717253318,6.4071428571428575,5.3641791044776115,4.744,5.521774193548388
1969,108,Comedy,6.5,80,Pramod Chakravorty,Shammi Kapoor,Babita Kapoor,Mehmood,5.728073635765943,6.337777777777777,6.745045045045045,5.6189189189189195,6.2821428571428575
1969,108,Drama,6.5,80,Pramod Chakravorty,Shammi Kapoor,Babita Kapoor,Mehmood,5.985004212299915,6.337777777777777,6.745045045045045,5.6189189189189195,6.2821428571428575
1969,108,Romance,6.5,80,Pramod Chakravorty,Shammi Kapoor,Babita Kapoor,Mehmood,5.754529717253318,6.337777777777777,6.745045045045045,5.6189189189189195,6.2821428571428575
